route_id,longitude,latitude,altitude,timestamp
10428,531619.723371131,3953273.2084332537,1257.5833,1622978855542
10428,531622.2769267526,3953331.181416345,1258.929,1622978858544
10428,531624.1766149907,3953378.997817066,1262.5955,1622978861044
10428,531625.5473322414,3953478.4298229977,1264.1948,1622978866549
10430,531625.2578446368,3953559.662876098,1271.0695,1622978871055
10430,531625.1055600154,3953602.3948507016,1274.1504,1622978873548
10430,531624.5826459463,3953652.318109861,1278.3606,1622978876550
10430,531624.4032196362,3953702.665691159,1279.0586,1622978879554
10431,531624.3142596354,3953727.6279387544,1278.679,1622978881048
10431,531624.1634788557,3953769.936835112,1280.4869,1622978883568
10432,531619.8306107413,3953824.0774733904,1283.0702,1622978886547
10432,531614.8681141114,3953861.292097938,1286.3804,1622978888551
10432,531594.1673686977,3953958.530085416,1281.9323,1622978893539
10432,531585.4042185082,3953997.4235777576,1283.3359,1622978895541
10432,531576.2991735365,3954035.469674514,1285.7262,1622978897566
10433,531562.2877397593,3954095.076148093,1288.3665,1622978900551
10433,531560.1832563389,3954104.7998363688,1288.3665,1622978901051
10435,531534.9613832713,3954212.5992690227,1293.9292,1622978906543
10435,531525.1517850381,3954254.873867938,1292.3282,1622978908547
10435,531515.3452833458,3954296.3023011517,1294.7198,1622978910550
10435,531501.3301405523,3954357.178156669,1294.6201,1622978913610
10436,531487.667658359,3954415.93981609,1302.1799,1622978916555
10436,531478.9144070488,3954452.2948976834,1297.7086,1622978918563
10436,531468.406395424,3954497.1056593214,1303.3115,1622978921109
10436,531457.5520257138,3954542.3383019078,1308.0787,1622978923549
10436,531449.1484746854,3954577.42537292,1309.6091,1622978925550
10436,531440.0505735255,3954613.779276596,1308.4414,1622978927572
10436,531423.2632852582,3954678.4533029865,1314.7861,1622978931072
10436,531411.7119566918,3954725.799014775,1312.4619,1622978933543
10436,531403.64621446,3954763.0028054705,1320.4102,1622978935546
10437,531391.7231935934,3954817.9629394435,1318.1158,1622978938538
10437,531384.3564927607,3954852.630655437,1323.2009,1622978940548
10438,531372.085764953,3954908.435780411,1328.3663,1622978943545
10438,531364.7251953377,3954941.4111576662,1330.9159,1622978945549
10438,531357.7126143056,3954973.5415823353,1329.3547,1622978947549
10439,532371.19916166,3952791.051540387,1227.8152,1622972732686
10439,532405.214957844,3952830.1003154437,1228.6519,1622972735696
10439,532426.175097862,3952853.8701326204,1230.9097,1622972737716
10439,532456.7494389532,3952890.3679772867,1234.8804,1622972740681
10439,532477.3611770393,3952914.982834992,1231.8824,1622972742808
10439,532525.1133814432,3952971.4292247044,1235.5403,1622972747822
10439,532553.2826234142,3953004.9569437127,1236.612,1622972750647
10439,532573.2068908288,3953028.723323874,1239.923,1622972752682
10440,532606.872753619,3953068.6178095415,1240.8286,1622972755664
10440,532630.9182791798,3953097.476599153,1242.5687,1622972757665
10440,532655.9955832559,3953127.1854419485,1244.1351,1622972759708
10442,532725.0552537228,3953205.7122899927,1247.446,1622972765672
10442,532749.4481551002,3953233.7265065173,1247.8065,1622972767672
10442,532785.5228274664,3953274.899871801,1250.4202,1622972770687
10442,532844.2706787202,3953342.389139671,1254.3334,1622972775675
10442,532881.3732152157,3953385.2590938215,1255.5424,1622972778721
10443,532986.1519479376,3953506.2299488857,1263.896,1622972786670
10443,533011.5734732619,3953535.5180245996,1262.7008,1622972788680
10443,533039.056950477,3953566.9293273976,1264.6707,1622972790681
10443,533064.4765496488,3953596.640648928,1268.0131,1622972792681
10443,533105.6995469739,3953644.180979387,1268.8817,1622972795796
10444,533145.8902782717,3953690.871463615,1273.3083,1622972798649
10444,533173.7162070195,3953722.707575488,1273.4668,1622972800666
10444,533200.8535343143,3953754.1181067606,1276.8923,1622972802694
10446,533328.2925757489,3953901.8329829024,1287.3271,1622972812644
10446,533387.0209746099,3953972.287592348,1288.4803,1622972817671
10446,533436.4770006373,3954031.2840843005,1294.343,1622972821680
10447,533472.1794907361,3954077.959199382,1297.0286,1622972824653
10447,533492.7648698009,3954108.0766623407,1299.9261,1622972826681
10448,533520.521101371,3954157.6836603726,1302.6127,1622972829645
10448,533535.9203050919,3954190.743307995,1301.7849,1622972831692
10448,533542.0626795144,3954208.53654252,1301.0315,1622972832653
10448,533553.6670071877,3954241.581879448,1303.5719,1622972834678
10448,533560.8042165352,3954269.9562829635,1305.496,1622972836784
10448,533572.700528469,3954316.9649119116,1306.9926,1622972839604
10448,533577.7645953498,3954346.1776802824,1310.0211,1622972841660
10448,533582.424403568,3954391.0434655594,1311.2179,1622972844675
10448,533585.7555528472,3954422.3651619554,1313.5535,1622972846680
10448,533580.5961227185,3954509.5033657243,1316.9032,1622972851683
10448,533578.4590874722,3954527.2653016774,1319.9025,1622972852670
10449,533571.0115487968,3954580.9702886157,1320.1189,1622972855663
10449,533564.6662024215,3954616.909427895,1323.8954,1622972857710
10450,533554.4495604496,3954673.1425328874,1324.7097,1622972860678
10450,533547.4032315176,3954712.040708126,1324.8102,1622972862684
10452,533517.0960601349,3954881.5876320945,1337.9735,1622972871660
10452,533506.8784018473,3954938.2438998013,1343.7137,1622972874689
10453,532389.410065611,3952811.8495828765,1225.711,1622973347379
10453,532414.8371088298,3952840.7128021247,1228.1182,1622973349381
10453,532441.2897869052,3952872.1184108118,1254.6505,1622973351392
10453,532471.5205255345,3952908.191958654,1233.8367,1622973353901
10453,532494.538054055,3952935.354224756,1261.9526,1622973355906
10453,532523.3944711372,3952969.730548945,1257.3638,1622973358381
10454,532601.032303074,3953061.8268450038,1260.8871,1622973364906
10454,532632.6355884898,3953099.5983850947,1267.4414,1622973367414
10457,532741.5472134853,3953224.389275156,1267.896,1622973375063
10457,532806.8227728441,3953299.5180706023,1256.0865,1622973379557
10458,532842.2084593473,3953340.266034583,1247.5492,1622973381913
10458,532898.5498160335,3953405.2082038913,1264.9521,1622973385923
10458,532927.4062681216,3953438.739709795,1280.825,1622973388137
10459,532966.2267234689,3953483.3087872416,1271.5946,1622973390904
10459,532988.8993789309,3953509.6249204846,1276.7721,1622973392929
10459,533017.7567217097,3953542.733641228,1258.8617,1622973395410
10459,533048.3309649611,3953577.9643282644,1275.2429,1622973397913
10459,533078.216546641,3953612.7694631494,1264.7041,1622973400427
10459,533107.0732183286,3953645.87848425,1264.67,1622973402888
10459,533151.0446481145,3953696.3909538137,1268.4055,1622973406927
10459,533176.4634986586,3953726.1026072553,1266.3497,1622973409406
10459,533194.6690004712,3953747.3254473577,1289.2944,1622973411691
10459,533218.7155125022,3953774.916617901,1281.7021,1622973413914
10459,533239.3262362643,3953798.68712893,1256.966,1622973415915
10459,533258.2182451799,3953820.758867051,1292.7445,1622973417921
10459,533275.3947361517,3953840.2856423766,1275.6565,1622973419944
10459,533295.6617548811,3953863.631905763,1277.2222,1622973422400
10459,533311.8062953744,3953882.308691916,1292.6274,1622973424408
10459,533340.7009558259,3953904.8412650013,1297.12,1622973427428
10459,533357.2348463135,3953911.67293055,1287.7058,1622973429929
10459,533375.5191024197,3953911.7416854426,1297.2881,1622973432434
10459,533393.8256503502,3953905.887227088,1287.3885,1622973434927
10459,533413.1703684537,3953899.1905248524,1300.8699,1622973437430
10459,533444.2765581557,3953884.0762796085,1284.094,1622973441951
10459,533486.4448128996,3953863.080546704,1273.4006,1622973445936
10459,533518.9360044495,3953846.7025019107,1294.4327,1622973448421
10459,533554.5386189749,3953828.6439587455,1282.3014,1622973450918
10459,533578.0443169232,3953816.463108924,1290.8523,1622973452925
10459,533601.2034875397,3953804.704104072,1298.8816,1622973454928
10459,533631.9477037273,3953794.2431903095,1279.9812,1622973457400
10459,533661.6554153672,3953784.2015458415,1289.9762,1622973459403
10459,533692.4062015328,3953772.048483542,1294.0918,1622973461412
10459,533736.6069340805,3953761.215938071,1298.9458,1622973463918
10461,534559.1248601215,3953661.14577751,1323.3696,1622977353173
10461,534540.6383447367,3953624.2644688697,1318.8315,1622977355178
10461,534521.806674871,3953587.3818598352,1317.9497,1622977357183
10462,534498.8660928912,3953542.444501905,1314.9432,1622977359674
10462,534476.2653472049,3953498.777816157,1316.7623,1622977362163
10462,534458.4599344612,3953464.014819627,1309.4332,1622977364177
10462,534448.8720933857,3953445.361389666,1310.3193,1622977365177
10463,534421.12857648,3953393.2129839472,1308.2942,1622977368164
10463,534392.6881546174,3953342.7543540983,1303.2892,1622977371173
10463,534372.468664551,3953307.559095294,1302.6027,1622977373174
10463,534351.5671782164,3953270.2457692763,1301.6648,1622977375177
10464,534321.7737203583,3953212.589526428,1299.7156,1622977378168
10464,534294.3900760117,3953156.2119900733,1298.9417,1622977381178
10464,534270.8045422084,3953099.0030208617,1302.32,1622977384180
10464,534263.9760513223,3953080.360464648,1297.1342,1622977385178
10464,534252.3923672726,3953042.237180787,1295.168,1622977387182
10464,534240.1348596299,3952999.880363798,1296.007,1622977389682
10464,534227.5436292978,3952954.5606145994,1291.1609,1622977392193
10464,534216.6871786967,3952906.7090041395,1291.758,1622977394687
10464,534214.6529058247,3952897.3930694456,1291.758,1622977395184
10468,533520.9388492804,3954777.5205375557,1350.7894,1622978464118
10468,533529.0438630575,3954732.2799016363,1340.4968,1622978466191
10469,533538.5671694301,3954676.890335416,1354.0132,1622978468619
10469,533547.0221154348,3954630.3817560864,1330.4928,1622978470630
10469,533554.092506206,3954585.1372377165,1321.2457,1622978472721
10470,533562.5876300863,3954528.0514339684,1329.2404,1622978475128
10470,533569.6629769868,3954481.5376645424,1333.275,1622978477220
10473,533541.5401623553,3954255.4981818553,1322.7257,1622978487131
10473,533527.5529672557,3954213.9819432534,1305.147,1622978489182
10474,533501.5537871327,3954155.919639663,1305.2665,1622978492134
10474,533476.530134587,3954113.515635668,1302.2054,1622978494626
10474,533454.5775584904,3954080.0082916003,1319.5693,1622978496672
10474,533397.9107546788,3954012.0995419356,1303.2678,1622978501164
10475,533349.4909090154,3953952.6840696926,1290.2855,1622978505129
10475,533311.3660086446,3953907.69275655,1298.5219,1622978508191
10475,533279.421939101,3953870.3405080177,1296.4391,1622978510614
10475,533252.6286520347,3953839.35410852,1291.1058,1622978512616
10475,533224.4599697754,3953807.0933579705,1300.7395,1622978514648
10476,533189.4229060959,3953766.345105742,1282.0444,1622978517121
10476,533159.881694421,3953731.963959847,1286.1107,1622978519151
10477,533116.598904471,3953681.8771062763,1303.0276,1622978522140
10477,533089.804475508,3953650.891215373,1271.9254,1622978524160
10477,533068.506165259,3953626.272312793,1282.8889,1622978526214
10477,533038.9624400721,3953592.3146724706,1285.1534,1622978528619
10477,532985.3738798714,3953529.920370238,1274.1919,1622978533127
10477,532962.0144062783,3953502.755503979,1268.2388,1622978535127
10477,532914.950024593,3953448.424682725,1272.873,1622978539613
10477,532891.5901193019,3953421.260008232,1240.2163,1622978542113
10477,532832.1578358763,3953352.498593438,1275.0977,1622978547125
10477,532806.0467375397,3953322.7854081513,1242.5216,1622978549266
10477,532774.7853148053,3953286.2837677086,1264.1415,1622978551629
10477,532728.3634094526,3953244.226093592,1266.4968,1622978555126
10477,532697.0998301089,3953208.147824116,1259.2378,1622978557624
10477,532671.6778807705,3953178.4375889213,1259.9626,1622978559636
10478,532651.7495470494,3953155.9402443846,1261.4979,1622978561134
10478,532605.0264310592,3953101.612390839,1256.231,1622978565127
10478,532575.135707693,3953067.231990338,1246.4979,1622978567625
10478,532550.3998796645,3953038.370824404,1263.534,1622978569646
10478,532536.1013643253,3952985.8547021146,1263.967,1622978575141
10478,532566.7415466621,3953004.160127155,1231.1229,1622978585134
10478,532603.1552559151,3953047.4494337225,1274.1144,1622978589623
10478,532616.5519295915,3953063.5762404907,1250.0446,1622978591640
10478,532635.4455088836,3953086.0696948743,1224.301,1622978594320
10478,532644.0336091478,3953096.25554348,1253.929,1622978595145
10478,532665.3935496882,3953104.7960186326,1259.8019,1622978597618
10478,532676.7837882092,3953103.568662634,1242.2158,1622978599701
10478,532687.8508273433,3953096.4168084487,1240.2408,1622978602125
10478,532713.0215088865,3953100.740489233,1260.5344,1622978607143
10478,532741.6392166232,3953105.923145881,1242.5388,1622978609652
10478,532770.9484878888,3953110.6853540856,1241.5038,1622978612130
10478,532821.9781388679,3953119.758900367,1268.6897,1622978617272
10478,532851.2873241168,3953124.5213745963,1260.5017,1622978619616
10478,532875.767818658,3953128.8429642203,1274.8905,1622978621676
10478,532903.6968825755,3953133.600500229,1260.0376,1622978624124
10478,532956.7947975196,3953143.105587233,1245.7924,1622978628628
10478,532994.0344773098,3953149.1672698925,1262.4878,1622978632139
10478,533027.1339245412,3953155.2137019336,1254.2974,1622978634752
10478,533059.8898888644,3953160.835883824,1248.8872,1622978637132
10478,533085.405232424,3953165.1619088105,1245.5121,1622978639135
10478,533115.4025863985,3953170.350918736,1251.4056,1622978641625
10478,533130.5737579437,3953172.946105768,1263.8341,1622978644127
10478,533152.9823238744,3953177.6838240116,1232.1355,1622978649126
10478,533180.9063494813,3953183.7115014186,1261.5803,1622978651727
10478,533195.3447265369,3953197.7276192782,1270.197,1622978656118
10478,533193.928277531,3953207.4535017842,1282.9481,1622978660638
10478,533184.0084712828,3953276.8039557436,1262.6177,1622978670624
10478,533181.5712517347,3953282.718170979,1274.6979,1622978673129
10478,533155.3662697475,3953278.3892882154,1251.5132,1622978676303
10478,533133.9882535572,3953274.9246921986,1277.0463,1622978678626
10478,533122.2642072511,3953273.1885507186,1262.8568,1622978680652
10478,533111.5751888728,3953271.4562862287,1245.9991,1622978683126
10478,533111.2885808095,3953255.800709895,1273.947,1622978685630
10478,533112.6970396227,3953248.1902586347,1258.7408,1622978688133
10478,533104.4293840596,3953244.7746583284,1255.3312,1622978691688
10478,533092.0168462454,3953242.6128945807,1254.7892,1622978694129
10478,533064.0866444868,3953238.277850896,1273.4873,1622978698628
10478,533057.1911308849,3953236.982880569,1271.1967,1622978701138
10478,533048.9155667023,3953235.6827765936,1260.3944,1622978703769
10478,533040.2965630235,3953233.9583070856,1253.4067,1622978706125
10478,533030.985956905,3953232.6543667517,1268.3867,1622978710623
10479,529180.182837859,3954935.2249916685,1356.8401,1622978857340
10479,529115.7364412217,3954917.24327452,1356.8644,1622978860344
10481,533568.5021593566,3953694.1524531096,1277.7668,1622977644213
10481,533576.6427503529,3953730.9925438296,1277.6553,1622977648721
10481,533578.6790879377,3953739.8852511146,1277.5582,1622977651711
10481,533621.8304281638,3953732.8560215435,1277.5045,1622977657216
10481,533640.4776929463,3953728.2726447354,1297.7954,1622977659218
10481,533670.1760022467,3953720.7695638,1297.2727,1622977662221
10481,533702.9793067536,3953713.2783740596,1298.8918,1622977665215
10481,533723.0066321713,3953708.700411471,1299.2025,1622977667215
10481,533739.5792113772,3953705.3786440054,1299.3083,1622977669218
10481,533756.8434012322,3953701.6364428746,1298.7047,1622977672216
10481,533765.4746968154,3953699.976899512,1299.5344,1622977674217
10482,533733.9418790337,3953554.735268712,1294.336,1622977694216
10482,533728.1717523786,3953529.7507146327,1293.3282,1622977697217
10483,533693.908145918,3953376.4600909073,1288.7708,1622977712210
10483,533689.4953298252,3953357.4040564676,1288.354,1622977714221
10483,533686.1046720585,3953341.7366657564,1288.7493,1622977716251
10483,533681.356445874,3953320.140792925,1287.7305,1622977719215
10483,533672.5354964074,3953280.7594764256,1285.8177,1622977724216
10483,533667.7855974592,3953259.5867022965,1286.6182,1622977727212
10483,533665.4090343529,3953249.423405478,1284.8025,1622977729215
10483,533679.5737844859,3953244.400005634,1285.2203,1622977732215
10483,533687.8637079811,3953241.8928975705,1284.0,1622977734217
10483,533712.3836733461,3953235.6395760993,1280.8966,1622977737217
10483,533728.2703198169,3953231.468984449,1280.4319,1622977739213
10483,533734.6526156313,3953186.222067777,1281.1953,1622977749215
10483,533727.1893146923,3953152.7691946183,1280.0876,1622977754218
10483,533724.4822415918,3953138.7967719776,1278.6475,1622977756220
10483,533719.395405073,3953115.507218914,1281.2263,1622977759216
10483,533716.6867002574,3953101.9578884984,1280.3481,1622977761217
10483,533708.5846366287,3953054.963571239,1280.486,1622977767225
10483,533702.1690338086,3953018.1299475175,1280.8296,1622977771216
10483,533692.7349001016,3952958.437747598,1277.9081,1622977777217
10483,533690.0485853367,3952938.965186112,1277.7567,1622977779216
10483,533683.3215054263,3952893.2454101145,1275.3276,1622977784217
10483,533675.1901663257,3952853.8667378216,1273.4259,1622977789213
10483,533672.1362806412,3952840.316118442,1273.3679,1622977791217
10483,533668.0665577721,3952821.6845098245,1271.8417,1622977794218
10483,533663.9952126978,3952803.4759924165,1270.9214,1622977797214
10483,533661.6201197394,3952792.8896158,1271.9169,1622977799218
10485,533206.5533829029,3953982.610853424,1263.5754,1622972275554
10485,533171.3714273763,3953980.7868767935,1262.3054,1622972277569
10485,533124.1324178358,3953974.2639735346,1264.3751,1622972280056
10486,533074.1334719049,3953967.731034573,1266.5946,1622972282554
10486,533035.5078990781,3953964.2023815326,1265.7703,1622972284554
10486,532985.8459564548,3953959.786671982,1266.0967,1622972287056
10486,532926.8898057983,3953949.836509911,1264.4557,1622972290059
10486,532877.9380841773,3953939.923805122,1260.9307,1622972292555
10486,532799.4160646179,3953903.2470294936,1262.6144,1622972296556
10486,532760.8463491724,3953884.4883629065,1262.6335,1622972298568
10486,532714.3308388771,3953868.6622329406,1261.9313,1622972301054
10486,532694.3371554821,3953864.3575932737,1262.6193,1622972302122
10487,532642.2518079566,3953862.0503610354,1263.0781,1622972304562
10487,532547.7267340869,3953861.2800434413,1262.7235,1622972309055
10487,532455.9631037948,3953860.097738103,1263.1339,1622972313571
10487,532409.0463201319,3953859.503161214,1264.6802,1622972316057
10487,532373.8591159099,3953858.9516190793,1265.3123,1622972318069
10487,532332.8071170725,3953858.3788445047,1265.7177,1622972320553
10487,532301.4132321145,3953858.264507345,1266.4834,1622972322554
10487,532268.9859229219,3953857.7234283206,1267.1577,1622972325055
10487,532253.8064616658,3953857.6682397365,1269.914,1622972329059
10487,532241.0419147699,3953857.621851253,1270.8223,1622972331059
10487,532224.4840391558,3953857.138609835,1272.5298,1622972333560
10487,532208.9595896706,3953857.082245131,1273.3011,1622972336064
10487,532197.5749934411,3953857.040928278,1272.5969,1622972338567
10487,532171.7085811113,3953854.831635072,1279.8899,1622972369058
10487,532159.2920855521,3953853.9404367968,1279.8507,1622972371064
10487,532140.668870365,3953852.1805828814,1279.8866,1622972374059
10487,532116.1839148299,3953849.5533611085,1279.8622,1622972377059
10487,532095.837272702,3953847.3642693004,1279.8851,1622972379059
10487,532078.2749985986,3953838.415775577,1279.8861,1622972381065
10487,532056.925454925,3953827.338161144,1279.8613,1622972383061
10487,532029.0439686177,3953809.8906006166,1279.8495,1622972385561
10487,532006.6684820787,3953796.27083852,1279.7954,1622972387561
10487,531967.0875981782,3953770.319393734,1279.6532,1622972391071
10487,531935.4245521188,3953749.0506600915,1279.6581,1622972393576
10487,531902.3844260357,3953726.93090189,1279.6162,1622972396059
10487,531873.4688621757,3953709.0570273404,1279.5929,1622972398070
10487,531844.8875483364,3953694.1461090776,1279.6652,1622972400075
10487,531804.574807247,3953679.616324846,1279.6597,1622972402564
10487,531762.5157591547,3953671.003795693,1279.6724,1622972405058
10487,531729.4098660845,3953667.0775125395,1279.6307,1622972407063
10487,531687.666979547,3953666.50526209,1279.5983,1622972409558
10487,531655.2374466476,3953666.3895200817,1279.5918,1622972411562
10487,531622.8094218449,3953665.85080768,1279.5828,1622972413566
10487,531584.5164784493,3953665.291337262,1279.5502,1622972416051
